CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned
15249,9338,643,Xavier,Hall,1962-10-07,M,M,120000.0,1.0,3.0,High School,Professional,1.0,4.0
15250,9339,645,Anna,James,1962-01-20,S,F,130000.0,1.0,2.0,Bachelors,Management,0.0,4.0
15251,9340,652,Kaitlyn,Hughes,1962-07-26,M,F,130000.0,1.0,2.0,Bachelors,Management,1.0,4.0
15252,9341,516,Makayla,Kelly,1962-03-27,M,F,130000.0,1.0,2.0,Bachelors,Management,1.0,4.0
15253,9342,499,Tyler,Smith,1961-02-21,M,M,70000.0,5.0,4.0,Partial College,Professional,1.0,3.0
15254,9343,442,Aimee,Lu,1961-03-16,M,F,80000.0,5.0,4.0,Partial College,Professional,1.0,3.0
15255,9344,642,Sierra,Hill,1961-06-02,M,F,90000.0,4.0,3.0,Partial College,Professional,1.0,1.0
15256,9345,430,Ashlee,Anand,1961-10-15,M,F,110000.0,1.0,3.0,Bachelors,Management,1.0,3.0
15257,9346,430,Regina,Martinez,1961-07-18,S,F,110000.0,1.0,3.0,Bachelors,Management,1.0,3.0
15258,9347,688,Angelica,Washington,1961-04-05,S,F,130000.0,1.0,3.0,Bachelors,Management,0.0,3.0
15259,9348,690,Savannah,Roberts,1961-09-16,M,F,160000.0,1.0,2.0,Bachelors,Management,1.0,4.0
15260,9349,552,Chloe,Evans,1961-09-14,S,F,160000.0,1.0,3.0,Bachelors,Management,0.0,2.0
15261,9350,670,Nicole,Harris,1955-12-12,M,F,60000.0,2.0,0.0,High School,Professional,0.0,2.0
15262,9351,671,Isabella,Campbell,1955-02-02,M,F,60000.0,2.0,0.0,High School,Professional,0.0,2.0
15263,9352,582,Maria,Gonzalez,1955-06-23,M,F,70000.0,4.0,3.0,High School,Professional,1.0,0.0
15264,9353,580,Melissa,Foster,1955-05-10,M,F,70000.0,4.0,3.0,High School,Professional,1.0,0.0
15265,9354,643,Allison,Phillips,1954-10-16,S,F,80000.0,2.0,0.0,Partial High School,Skilled Manual,0.0,2.0
15266,9355,446,Austin,Williams,1954-11-02,M,M,80000.0,2.0,0.0,Partial High School,Skilled Manual,0.0,2.0
15267,9356,686,Melanie,Gray,1954-05-01,S,F,80000.0,2.0,0.0,Partial High School,Skilled Manual,0.0,2.0
15268,9357,580,Louis,Lu,1935-07-08,M,M,40000.0,3.0,0.0,Partial College,Professional,0.0,2.0
15269,9358,508,Julian,Price,1935-08-01,M,F,50000.0,2.0,0.0,Graduate Degree,Management,1.0,2.0
15270,9359,566,Brian,Murphy,1935-09-14,M,M,50000.0,2.0,0.0,Graduate Degree,Management,1.0,2.0
15271,9360,582,Rachel,Blue,1935-03-04,M,F,60000.0,2.0,0.0,Graduate Degree,Management,1.0,2.0
15272,9361,494,Brianna,Russell,1935-04-23,M,F,120000.0,1.0,3.0,Graduate Degree,Management,1.0,4.0
15273,9362,597,Jonathon,Moreno,1936-10-03,M,M,50000.0,2.0,0.0,Graduate Degree,Management,1.0,2.0
15274,9363,566,Seth,Gonzalez,1936-12-15,M,M,60000.0,2.0,0.0,Graduate Degree,Management,0.0,2.0
15275,9364,472,Alexander,Brown,1936-03-05,S,M,90000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15276,9365,570,Anna,Jackson,1936-02-27,M,F,130000.0,2.0,3.0,Graduate Degree,Management,1.0,3.0
15277,9366,583,Isaac,Scott,1960-07-27,M,M,90000.0,4.0,3.0,High School,Professional,1.0,2.0
15278,9367,488,Marcus,Powell,1960-09-03,M,M,120000.0,1.0,3.0,High School,Professional,1.0,4.0
15279,9368,645,Jessica,Anderson,1960-02-21,M,F,120000.0,4.0,4.0,High School,Professional,0.0,2.0
15280,9369,552,Thomas,Jackson,1954-09-05,S,M,80000.0,2.0,0.0,Partial High School,Skilled Manual,1.0,2.0
15281,9370,620,Trevor,Barnes,1954-08-23,S,M,80000.0,2.0,0.0,Partial High School,Skilled Manual,1.0,2.0
15282,9371,495,Blake,Young,1954-08-01,M,M,70000.0,3.0,0.0,Partial High School,Skilled Manual,1.0,2.0
15283,9372,546,Grace,Bryant,1954-02-17,M,F,60000.0,2.0,0.0,Partial High School,Skilled Manual,1.0,2.0
15284,9373,644,Kaitlyn,Edwards,1954-10-22,M,F,60000.0,2.0,0.0,Partial High School,Skilled Manual,0.0,2.0
15285,9374,499,Morgan,Williams,1954-01-17,M,F,60000.0,2.0,0.0,Partial High School,Skilled Manual,0.0,2.0
15286,9375,631,Fernando,Adams,1954-06-15,M,M,60000.0,2.0,0.0,Partial High School,Skilled Manual,0.0,2.0
15287,9376,571,Olivia,Perry,1953-03-17,S,F,70000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15288,9377,470,Destiny,Lewis,1953-11-15,S,F,70000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15289,9378,500,Brian,Reed,1953-03-27,M,M,70000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15290,9379,597,Nathan,Jai,1937-09-25,M,M,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15291,9380,582,Brittney,Chen,1937-11-18,S,F,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15292,9381,571,Catherine,Reed,1937-02-03,M,F,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15293,9382,508,Blake,Bennett,1938-06-07,M,M,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15294,9383,645,Jack,Hernandez,1938-09-24,M,M,70000.0,5.0,0.0,Graduate Degree,Management,1.0,2.0
15295,9384,693,Richard,Hernandez,1939-09-03,S,M,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15296,9385,494,Luis,Gonzalez,1939-02-12,M,M,60000.0,3.0,0.0,Graduate Degree,Management,0.0,2.0
15297,9386,522,Jason,Patterson,1939-10-18,M,M,70000.0,5.0,0.0,Graduate Degree,Management,1.0,2.0
15298,9387,502,Anna,Russell,1939-11-21,M,F,70000.0,5.0,0.0,Graduate Degree,Management,1.0,2.0
15299,9388,443,Jordan,Adams,1940-11-12,M,M,60000.0,3.0,0.0,Graduate Degree,Management,0.0,2.0
15300,9389,583,Natasha,Gill,1940-11-04,M,F,70000.0,5.0,0.0,Graduate Degree,Management,0.0,2.0
15301,9390,577,Lee,Romero,1940-02-05,M,M,70000.0,5.0,0.0,Graduate Degree,Management,1.0,2.0
15302,9391,442,Ross,Ramos,1940-02-12,S,M,70000.0,5.0,0.0,Graduate Degree,Management,1.0,2.0
15303,9392,470,Meghan,Serrano,1940-05-20,M,F,70000.0,5.0,0.0,Graduate Degree,Management,1.0,2.0
15304,9393,527,Destiny,Ramirez,1940-03-11,M,F,80000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15305,9394,488,Kaitlyn,White,1940-03-13,S,F,80000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15306,9395,522,Emma,Butler,1941-04-15,M,F,50000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15307,9396,445,Katherine,Rogers,1941-08-14,S,F,50000.0,4.0,0.0,Bachelors,Management,0.0,2.0
15308,9397,619,Jason,Simmons,1941-05-24,S,M,50000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15309,9398,488,Isaiah,Gray,1941-09-23,M,M,50000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15310,9399,527,Jordan,Collins,1941-06-01,S,F,70000.0,5.0,0.0,Graduate Degree,Management,1.0,2.0
15311,9400,507,Benjamin,Rodriguez,1942-06-16,M,M,50000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15312,9401,631,Sydney,Henderson,1942-09-21,M,F,50000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15313,9402,445,Hannah,Jenkins,1942-04-11,M,F,50000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15314,9403,471,Vincent,Liang,1946-07-15,M,M,20000.0,4.0,0.0,High School,Skilled Manual,0.0,2.0
15315,9404,680,Mitchell,Lal,1946-02-10,M,M,20000.0,4.0,0.0,High School,Skilled Manual,0.0,2.0
15316,9405,628,Jorge,Yang,1948-08-10,S,M,10000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
15317,9406,546,Isaiah,Campbell,1978-07-03,S,M,70000.0,0.0,0.0,Partial College,Skilled Manual,0.0,2.0
15318,9407,692,Felicia,Munoz,1948-02-05,M,F,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
15319,9408,706,Kristopher,Vance,1948-11-24,M,M,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
15320,9409,597,Isaac,Morgan,1977-07-17,S,M,40000.0,0.0,0.0,Partial High School,Clerical,1.0,2.0
15321,9410,551,Sophia,Young,1977-11-17,S,F,40000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15322,9411,551,Richard,Jackson,1977-06-12,M,M,40000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15323,9412,625,Cole,James,1977-06-05,M,M,60000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15324,9413,560,David,Jackson,1977-10-23,M,M,70000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15325,9414,584,Taylor,Powell,1976-05-06,M,F,60000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15326,9415,667,Amanda,Bailey,1976-11-23,M,F,60000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15327,9416,554,Evelyn,Sai,1949-06-16,M,F,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
15328,9417,596,Dale,Goel,1949-12-22,S,M,30000.0,3.0,0.0,Partial College,Clerical,1.0,2.0
15329,9418,697,Bruce,Vazquez,1950-02-11,M,M,30000.0,3.0,0.0,Partial College,Clerical,0.0,2.0
15330,9419,648,Joe,Vazquez,1950-04-13,M,M,30000.0,3.0,0.0,Partial College,Clerical,0.0,2.0
15331,9420,656,Billy,Romero,1951-04-08,M,M,20000.0,2.0,1.0,Partial High School,Clerical,1.0,2.0
15332,9421,613,Evelyn,Mehta,1951-02-04,M,F,30000.0,3.0,0.0,High School,Skilled Manual,1.0,2.0
15333,9422,582,Victoria,Alexander,1980-07-18,S,F,40000.0,0.0,0.0,Partial High School,Clerical,1.0,2.0
15334,9423,688,Maria,Brooks,1980-08-17,S,F,60000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15335,9424,706,Alicia,Goel,1952-10-10,S,F,30000.0,3.0,0.0,High School,Skilled Manual,1.0,2.0
15336,9425,568,Marie,Romero,1952-01-13,M,F,30000.0,3.0,0.0,High School,Skilled Manual,1.0,2.0
15337,9426,669,Sabrina,Torres,1952-11-17,M,F,30000.0,3.0,0.0,High School,Skilled Manual,1.0,2.0
15338,9427,637,Johnathan,Perez,1952-10-04,M,M,30000.0,3.0,0.0,High School,Skilled Manual,1.0,2.0
15339,9428,628,Mario,Raje,1953-04-07,S,M,40000.0,3.0,0.0,Partial College,Skilled Manual,1.0,2.0
15340,9429,634,Brent,Ma,1953-07-04,M,M,40000.0,3.0,0.0,Partial College,Skilled Manual,0.0,2.0
15341,9430,468,Curtis,Gao,1953-04-25,M,M,40000.0,3.0,0.0,Partial College,Skilled Manual,1.0,2.0
15342,9431,478,Maurice,Ashe,1954-02-04,M,M,70000.0,2.0,0.0,Partial College,Skilled Manual,1.0,2.0
15343,9432,580,Corey,Raje,1975-12-09,S,M,40000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15344,9433,507,Juan,Sanders,1975-02-20,S,M,40000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
15345,9434,660,Chloe,Taylor,1975-06-27,M,F,40000.0,0.0,0.0,High School,Skilled Manual,1.0,2.0
15346,9435,494,Nathan,Sharma,1975-10-13,S,M,60000.0,0.0,0.0,Partial College,Skilled Manual,0.0,2.0
15347,9436,502,Natalie,Green,1975-11-26,M,F,60000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15348,9437,527,Anna,Barnes,1975-04-26,S,F,60000.0,0.0,0.0,Partial College,Skilled Manual,0.0,2.0
15349,9438,570,Gabriella,Howard,1975-10-12,S,F,60000.0,0.0,0.0,Partial College,Skilled Manual,0.0,2.0
15350,9439,570,Robert,Scott,1975-12-22,S,M,60000.0,0.0,0.0,Partial College,Skilled Manual,1.0,2.0
15351,9440,494,Chloe,Rogers,1973-04-04,M,F,60000.0,0.0,0.0,Partial College,Skilled Manual,0.0,2.0
15352,9441,538,Alexandra,Hughes,1973-05-26,S,F,60000.0,0.0,0.0,Partial College,Skilled Manual,0.0,2.0
15353,9442,671,Abigail,Henderson,1973-10-20,M,F,60000.0,0.0,0.0,Partial College,Professional,0.0,2.0
15354,9443,443,Jorge,Chen,1973-01-15,M,M,70000.0,0.0,0.0,Partial College,Professional,1.0,2.0
15355,9444,488,Adrian,Cox,1976-04-08,S,M,60000.0,0.0,0.0,Partial College,Professional,0.0,2.0
15356,9445,493,Cara,Zeng,1955-09-13,S,F,80000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
15357,9446,646,Barbara,Deng,1955-10-19,M,F,80000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
15358,9447,492,Clayton,Rai,1955-02-07,M,M,80000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
15359,9448,549,Jodi,Goel,1956-03-02,S,F,80000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
15360,9449,553,JÃ©sus,Blanco,1956-02-22,M,M,80000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
15361,9450,445,Rachel,Walker,1976-04-07,S,F,60000.0,0.0,0.0,Partial College,Professional,0.0,2.0
15362,9451,646,Edwin,Tang,1957-02-10,S,M,70000.0,2.0,0.0,High School,Professional,1.0,2.0
15363,9452,518,Kelli,Anand,1957-05-15,S,F,70000.0,2.0,0.0,High School,Professional,1.0,2.0
15364,9453,699,Kelli,Xie,1957-10-11,S,F,70000.0,2.0,0.0,High School,Professional,0.0,2.0
15365,9454,553,Bryant,Arun,1958-09-17,M,M,100000.0,1.0,1.0,Bachelors,Management,1.0,2.0
15366,9455,680,Fernando,Martinez,1958-06-09,S,M,110000.0,5.0,1.0,Bachelors,Management,1.0,4.0
15367,9456,692,Bruce,Blanco,1958-12-05,M,M,110000.0,4.0,1.0,Bachelors,Management,1.0,4.0
15368,9457,699,Alfredo,Ramos,1958-02-10,S,M,130000.0,0.0,0.0,Graduate Degree,Management,1.0,3.0
15369,9458,660,Alexandra,Morris,1974-04-11,M,F,60000.0,0.0,0.0,Partial College,Professional,1.0,2.0
15370,9459,445,Erick,Subram,1974-11-14,M,M,60000.0,0.0,0.0,Partial College,Professional,1.0,2.0
15371,9460,610,Maria,Barnes,1974-10-07,M,F,60000.0,0.0,0.0,High School,Professional,1.0,2.0
15372,9461,669,Wesley,Zeng,1959-03-26,M,M,110000.0,1.0,2.0,Bachelors,Management,1.0,1.0
15373,9462,690,Mackenzie,Nelson,1966-06-21,S,F,150000.0,0.0,0.0,Bachelors,Management,0.0,1.0
15374,9463,707,Haley,Mitchell,1966-08-24,S,F,160000.0,0.0,0.0,Graduate Degree,Management,0.0,4.0
15375,9464,472,Jasmine,Bryant,1957-08-26,M,F,60000.0,2.0,0.0,High School,Professional,0.0,2.0
15376,9465,580,Amy,Lu,1957-01-23,M,F,70000.0,2.0,1.0,Partial College,Professional,1.0,0.0
15377,9466,469,Isabel,Henderson,1957-06-09,M,F,80000.0,2.0,1.0,Bachelors,Management,1.0,1.0
15378,9467,527,Benjamin,Jai,1957-02-04,M,M,90000.0,2.0,0.0,Partial College,Professional,1.0,1.0
15379,9468,495,Gabrielle,Bennett,1956-06-02,M,F,60000.0,2.0,0.0,High School,Professional,0.0,2.0
15380,9469,550,Olivia,Richardson,1956-06-05,M,F,60000.0,2.0,0.0,High School,Professional,0.0,2.0
15381,9470,580,Manuel,Suri,1956-03-03,M,M,70000.0,3.0,0.0,Partial College,Professional,0.0,2.0
15382,9471,682,Melissa,Gonzales,1956-08-26,S,F,70000.0,3.0,0.0,Partial College,Professional,1.0,2.0
15383,9472,642,Carlos,Gonzalez,1932-01-05,M,M,50000.0,2.0,0.0,Graduate Degree,Management,1.0,2.0
15384,9473,580,Edward,Coleman,1965-01-20,S,M,90000.0,4.0,4.0,Partial College,Professional,1.0,3.0
15385,9474,580,Mason,Rivera,1965-04-03,M,M,90000.0,5.0,5.0,Partial College,Professional,1.0,3.0
15386,9475,644,Edward,Turner,1965-04-05,M,M,100000.0,3.0,1.0,Bachelors,Management,1.0,4.0
15387,9476,610,Blake,Martinez,1965-09-26,M,M,110000.0,2.0,2.0,Bachelors,Management,1.0,3.0
15388,9477,690,Destiny,Long,1965-09-06,S,F,130000.0,1.0,2.0,Graduate Degree,Management,0.0,1.0
15389,9478,690,Brandon,Washington,1965-02-17,S,M,130000.0,2.0,2.0,Graduate Degree,Management,0.0,2.0
15390,9479,668,Jonathan,Moore,1964-11-03,M,M,80000.0,4.0,3.0,Bachelors,Management,0.0,0.0
15391,9480,550,Andrew,Jackson,1964-05-20,M,M,80000.0,4.0,3.0,Bachelors,Management,1.0,0.0
15392,9481,500,Carlos,Cox,1962-05-24,S,M,40000.0,3.0,2.0,High School,Skilled Manual,1.0,2.0
15393,9482,667,Jordan,Edwards,1962-03-07,M,M,40000.0,3.0,2.0,High School,Skilled Manual,1.0,2.0
15394,9483,597,Gina,Diaz,1962-04-22,S,F,70000.0,1.0,0.0,Bachelors,Professional,0.0,1.0
15395,9484,695,Austin,Kumar,1962-03-10,M,M,70000.0,1.0,0.0,Partial College,Skilled Manual,1.0,1.0
15396,9485,527,Gabriella,Morgan,1942-02-22,S,F,50000.0,4.0,0.0,Bachelors,Management,0.0,2.0
15397,9486,653,Richard,Reed,1942-07-15,M,M,50000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15398,9487,707,Jack,Butler,1942-09-10,M,M,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15399,9488,583,Alexander,White,1942-03-04,M,M,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15400,9489,642,Cassidy,Foster,1942-03-15,M,F,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15401,9490,507,Jacob,Davis,1942-10-08,S,M,70000.0,5.0,0.0,Bachelors,Management,1.0,2.0
15402,9491,658,Kaylee,Roberts,1943-04-02,M,F,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
15403,9492,627,Dakota,Perry,1943-01-11,M,M,70000.0,5.0,0.0,Bachelors,Management,1.0,2.0
15404,9493,665,Madison,Martin,1943-02-13,M,F,70000.0,5.0,0.0,Bachelors,Management,1.0,2.0
15405,9494,660,Matthew,Jackson,1943-02-11,M,M,70000.0,5.0,0.0,Bachelors,Management,1.0,2.0
15406,9495,494,Jesse,Peterson,1943-06-14,M,M,80000.0,5.0,0.0,Bachelors,Management,1.0,2.0
15407,9496,445,Wesley,Wang,1943-09-11,M,M,80000.0,5.0,0.0,Bachelors,Management,0.0,2.0
15408,9497,625,Jada,Roberts,1943-09-04,M,F,90000.0,5.0,0.0,Bachelors,Management,0.0,2.0
15409,9498,445,Francisco,Javier CastrejÃ³n,1944-03-04,M,F,30000.0,5.0,0.0,Partial High School,Clerical,0.0,2.0
15410,9499,668,Miguel,Phillips,1944-05-11,M,M,40000.0,4.0,0.0,High School,Professional,0.0,2.0
15411,9500,490,Christian,Robinson,1944-12-24,S,M,40000.0,4.0,0.0,High School,Professional,1.0,2.0
15412,9501,675,Morgan,Butler,1944-04-26,M,F,40000.0,4.0,0.0,High School,Professional,0.0,2.0
15413,9502,694,Morgan,Nelson,1944-09-16,M,F,70000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15414,9503,475,John,Harris,1944-04-26,M,M,70000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15415,9504,443,Tony,Jai,1945-03-03,M,M,40000.0,4.0,0.0,High School,Professional,0.0,2.0
15416,9505,645,Rakesh,Tangirala,1945-09-06,M,F,40000.0,5.0,0.0,High School,Professional,0.0,2.0
15417,9506,707,Alexa,Cox,1945-05-10,M,F,40000.0,5.0,0.0,High School,Professional,0.0,2.0
15418,9507,677,Paige,Bradley,1945-04-15,M,F,40000.0,5.0,0.0,High School,Professional,0.0,2.0
15419,9508,559,Joshua,Anderson,1945-02-15,M,M,70000.0,4.0,0.0,Bachelors,Management,0.0,2.0
15420,9509,550,Logan,Robinson,1945-10-07,S,M,70000.0,5.0,0.0,Bachelors,Management,1.0,2.0
15421,9510,494,Alexandria,Murphy,1945-04-21,M,F,70000.0,5.0,0.0,Bachelors,Management,1.0,2.0
15422,9511,500,Caitlin,Cox,1946-11-08,M,F,60000.0,4.0,0.0,Bachelors,Management,0.0,2.0
15423,9512,670,Matthew,Taylor,1946-10-19,M,M,60000.0,4.0,0.0,Bachelors,Management,1.0,2.0
15424,9513,658,Sydney,Parker,1947-03-09,M,F,70000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15425,9514,577,Joseph,Smith,1947-02-03,S,M,70000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15426,9515,566,Hannah,Griffin,1947-05-04,M,F,70000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15427,9516,547,Jenna,Edwards,1947-03-27,S,F,70000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15428,9517,570,Gabriel,Russell,1947-08-02,M,M,70000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15429,9518,665,Amber,Edwards,1947-12-11,M,F,70000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15430,9519,610,Desiree,Sanz,1947-10-24,M,F,70000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15431,9520,467,Trevor,Diaz,1948-02-20,M,M,40000.0,2.0,1.0,High School,Professional,1.0,2.0
15432,9521,442,Cassandra,Srini,1948-06-11,S,F,40000.0,2.0,1.0,High School,Professional,1.0,2.0
15433,9522,442,Gina,Carlson,1948-07-14,M,F,40000.0,2.0,1.0,High School,Professional,1.0,2.0
15434,9523,631,Kevin,Parker,1948-12-08,M,M,60000.0,2.0,1.0,Bachelors,Management,1.0,0.0
15435,9524,643,Emma,Howard,1948-05-11,M,F,60000.0,2.0,1.0,Bachelors,Management,1.0,0.0
15436,9525,620,Angelica,Jenkins,1949-04-05,S,F,60000.0,2.0,1.0,Partial College,Professional,1.0,2.0
15437,9526,582,James,Kumar,1949-08-22,M,M,60000.0,2.0,1.0,Bachelors,Management,1.0,0.0
15438,9527,502,Brittany,Alexander,1949-05-27,S,F,60000.0,2.0,1.0,Partial College,Professional,1.0,0.0
15439,9528,667,Sydney,Harris,1949-03-18,M,F,70000.0,4.0,1.0,Partial College,Professional,1.0,2.0
15440,9529,511,Mason,Adams,1950-10-05,M,M,40000.0,2.0,1.0,Partial High School,Skilled Manual,1.0,2.0
15441,9530,583,Destiny,Jackson,1950-11-27,S,F,60000.0,2.0,1.0,Partial College,Professional,0.0,2.0
15442,9531,703,Mariah,Jenkins,1950-04-03,M,F,60000.0,2.0,1.0,High School,Professional,1.0,2.0
15443,9532,445,James,Young,1950-03-25,M,M,60000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15444,9533,619,Joan,Watson,1950-04-23,M,F,60000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15445,9534,475,Luis,Perry,1950-09-07,M,M,60000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15446,9535,633,Dalton,Lopez,1950-03-13,M,M,60000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15447,9536,643,Riley,Torres,1950-02-12,M,F,70000.0,4.0,2.0,Partial College,Professional,1.0,1.0
15448,9537,690,Taylor,Gray,1950-02-10,S,F,80000.0,3.0,1.0,Bachelors,Management,1.0,1.0
15449,9538,552,Thomas,Evans,1950-05-15,S,M,80000.0,3.0,1.0,Bachelors,Management,1.0,1.0
15450,9539,559,Hailey,Bennett,1951-08-16,M,F,60000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15451,9540,575,Luis,Baker,1951-09-21,M,M,60000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15452,9541,584,Jasmine,Flores,1951-06-21,M,F,60000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15453,9542,475,Allison,Hernandez,1951-09-02,M,F,60000.0,2.0,1.0,Partial College,Professional,0.0,2.0
15454,9543,505,Hailey,Green,1951-05-08,M,F,60000.0,2.0,1.0,Partial College,Professional,1.0,2.0
15455,9544,570,Seth,Miller,1951-02-16,M,M,70000.0,4.0,2.0,Partial College,Professional,0.0,2.0
15456,9545,508,Dalton,Hall,1952-10-26,M,M,70000.0,2.0,1.0,Partial High School,Skilled Manual,0.0,2.0
15457,9546,642,Vanessa,Butler,1952-08-21,S,F,70000.0,2.0,1.0,Partial High School,Skilled Manual,0.0,3.0
15458,9547,446,Ruth,Fernandez,1952-10-26,M,F,60000.0,2.0,1.0,High School,Professional,0.0,2.0
15459,9548,668,Ethan,Chen,1953-09-07,M,M,70000.0,4.0,3.0,Partial College,Professional,1.0,1.0
15460,9549,586,Phillip,Rodriguez,1957-11-02,M,M,120000.0,2.0,4.0,High School,Professional,1.0,4.0
15461,9550,662,Jennifer,Morris,1957-05-09,M,F,130000.0,2.0,4.0,Partial College,Professional,1.0,2.0
15462,9551,449,Mohamed,Pal,1957-12-20,M,F,150000.0,1.0,3.0,Partial College,Professional,1.0,3.0
15463,9552,506,Daisy,Blanco,1957-05-08,M,F,150000.0,2.0,3.0,High School,Professional,1.0,4.0
15464,9553,659,Heather,Liang,1957-02-20,M,F,150000.0,2.0,4.0,High School,Professional,1.0,3.0
15465,9554,621,Damien,Xie,1956-11-24,M,M,100000.0,2.0,3.0,Partial College,Professional,1.0,4.0
15466,9555,586,Donna,Tang,1956-03-14,M,F,120000.0,3.0,4.0,High School,Professional,1.0,4.0
15467,9556,483,Kelvin,Raje,1956-09-12,M,M,120000.0,3.0,4.0,High School,Professional,0.0,4.0
15468,9557,649,Glenn,Sun,1956-12-02,M,M,120000.0,3.0,4.0,High School,Professional,1.0,4.0
15469,9558,587,Lindsay,Lal,1956-08-15,M,F,120000.0,3.0,4.0,High School,Professional,1.0,4.0
15470,9559,567,Brianna,Stewart,1956-06-03,M,F,170000.0,3.0,3.0,Partial College,Professional,1.0,4.0
15471,9560,702,Isabella,Diaz,1955-10-20,M,F,110000.0,3.0,4.0,Partial College,Professional,1.0,4.0
15472,9561,474,Mindy,Raji,1955-12-09,M,F,110000.0,3.0,4.0,Partial College,Professional,1.0,4.0
15473,9562,439,Willie,Liu,1955-05-23,S,M,130000.0,3.0,4.0,Partial College,Professional,0.0,3.0
15474,9563,481,Jim,Rodman,1955-09-13,M,F,130000.0,3.0,4.0,Partial College,Professional,1.0,3.0
15475,9564,533,Kendra,Blanco,1944-08-25,M,F,110000.0,3.0,4.0,Bachelors,Management,1.0,4.0
15476,9565,449,Jessie,Gao,1944-10-28,S,M,130000.0,3.0,4.0,Bachelors,Management,0.0,3.0
15477,9566,506,Tasha,Yuan,1944-05-11,M,F,130000.0,3.0,4.0,Bachelors,Management,1.0,4.0
15478,9567,588,George,Mehta,1945-02-11,M,M,110000.0,3.0,4.0,Bachelors,Management,0.0,4.0
15479,9568,659,Nicolas,Anand,1945-08-15,M,M,130000.0,4.0,4.0,Partial College,Professional,0.0,4.0
15480,9569,529,Dustin,Raji,1946-06-18,M,M,90000.0,5.0,0.0,Partial College,Professional,0.0,2.0
15481,9570,481,Patricia,Patel,1946-11-19,M,F,130000.0,4.0,4.0,Partial College,Professional,1.0,4.0
15482,9571,506,George,Martinez,1946-08-11,M,M,130000.0,4.0,4.0,Partial College,Professional,1.0,4.0
